place_id,name,address,types,region,lad_code,imd_quintile,is_true_salon,notes
ChIJt3JH27cRdkgRlrhS9QLnEd8,Mona's Beauty and Hair Salon,"3 Park Parade, London NW10 4JH, UK",beauty_salon;establishment;point_of_interest;service,London,E09000005,1,False,Web-checked: no UV sunbed services found
ChIJ6YHHtioSdkgRCRxzpELXaqY,Wembley Beauty Clinic,"19 London, Designer Outlet, Wembley Park, Wembley HA9 0TG, UK",beauty_salon;establishment;establishmentbeauty_salon;nail_salon;point_of_interest;service;store,London,E09000005,2,False,Web-checked: no UV sunbed services found
ChIJEXQwt88RdkgRJjCkhBeBzAQ,VICTORIA REIGN HAIR SALON,"566 Kingsbury Rd, London NW9 9HJ, UK",beauty_salon;establishment;establishmenttanning_studio;hair_care;hair_salon;point_of_interest;service;tanning_studio,London,E09000005,2,True,
ChIJH5096M4RdkgRyWABW998l1I,TanEasy Tanning Salon - Wembley,"unit 1, 7 Grand Parade, Wembley Park, Wembley HA9 9JS, UK",beauty_salon;establishment;establishmentbeauty_salon;point_of_interest;service,London,E09000005,2,True,
ChIJQTpw5zgQdkgRfXu3ewLcpYg,Tesco Express,"Tesco 21, 23 Station Terrace, London NW10 5RP, UK",convenience_store;establishment;food;food_store;grocery_store;market;point_of_interest;store;supermarket,London,E09000005,2,False,Supermarket / food retailer
ChIJR8l2SeIRdkgRsSfFQRWYK7Y,LiLi London,"59-61 Cricklewood Broadway, London NW2 3JX, UK",beauty_salon;establishment;establishmentbeauty_salon;hair_care;health;massage;massage_spa;medical_clinic;nail_salon;point_of_interest;service;skin_care_clinic;spa,London,E09000005,2,False,Web-checked: no UV sunbed services found
ChIJW7haaToRdkgRznTmMUVnfxY,Mon Cheri Beauty Salon,"199 Edgware Rd, London NW9 6LP, UK",barber_shop;beauty_salon;body_art_service;establishment;hair_care;health;point_of_interest;service;store;tanning_studio,London,E09000005,2,True,
ChIJZ3N7wzgQdkgRO50q0x65Y0o,Alessandra,"81 Chamberlayne Rd, London NW10 3ND, UK",establishment;hair_care;hair_salon;point_of_interest;service,London,E09000005,2,False,Web-checked: no UV sunbed services found
ChIJgwuBzjMSdkgRPMYUBo2EOcA,"Matrix Anna Tanning, Hair, Nails and Beauty","542 High Rd, Wembley HA0 2AA, UK",beauty_salon;establishment;establishmentnail_salon;hair_care;hair_salon;nail_salon;point_of_interest;service;tanning_studio,London,E09000005,2,True,
ChIJjYIAzE8TdkgRxwfHpXWuH8M,Cell glow hair And beauty,"140 Ealing Rd, Wembley HA0 4PY, UK",beauty_salon;establishment;point_of_interest;service,London,E09000005,2,False,Web-checked: no UV sunbed services found
ChIJrTUHK04TdkgRRjrqPkyBBQQ,Tanning Salon North Wembley,"189 East Ln, Wembley HA0 3NE, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000005,2,True,
ChIJs3ezU7MWdkgRgsfM-DN85Bc,New Image,"15 Burnt Oak Broadway, Burnt Oak, Edgware HA8 5LD, UK",establishment;hair_care;hair_salon;point_of_interest;service;tanning_studio,London,E09000005,2,True,
ChIJ6egzIkoRdkgRWJ-kQm3h9m4,Anytime Fitness Colindale,"42 Capitol Way, London NW9 0AW, UK",establishment;gym;health;point_of_interest;sports_activity_location,London,E09000005,3,False,Gym / fitness centre - no tanning indicated
ChIJ7WuQhTgQdkgRDRdy_1crurw,Essential Beauty Ltd,"110 Chamberlayne Rd, London NW10 3JP, UK",beauty_salon;body_art_service;establishment;establishmentbeauty_salon;hair_care;health;massage;massage_spa;medical_clinic;point_of_interest;service;spa;tanning_studio,London,E09000005,3,True,
ChIJCxM-DIsRdkgRjdEYHqX7ZTI,Pinks Nail and Beauty,"224 Church Ln, London NW9 8SN, UK",beauty_salon;establishment;point_of_interest;service,London,E09000005,3,False,Web-checked: no UV sunbed services found
ChIJDy5KtYwRdkgRQtmaGkDi-T4,The Tanning Shop Colindale,"44A Capitol Way, London NW9 0AW, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000005,3,True,
ChIJF9X4ADYRdkgR6yENws6lkq8,Morrisons,"399 Edgware Rd, London NW9 0AS, UK",establishment;food;food_store;grocery_store;point_of_interest;store;supermarket,London,E09000005,3,False,Supermarket / food retailer
ChIJWWeyRhMQdkgRUYjD0cSO_gU,Lemoge Clinic,"57 Salusbury Rd, London NW6 6NJ, UK",beauty_salon;establishment;establishmentbeauty_salon;hair_care;hair_salon;health;medical_clinic;point_of_interest;service;skin_care_clinic;tanning_studio,London,E09000005,3,True,
ChIJCzcs6ZQRdkgRLylIKLzusYw,Urban Rose Beauty,"7 Weaver Walk wembley, park, London HA9 0GX, UK",beauty_salon;establishment;point_of_interest;service,London,E09000005,4,False,Web-checked: no UV sunbed services found
ChIJ8x72jcet2EcRdJQoJZhXumA,Beau Tanning Lounge Ltd,"66 Sayes Ct Rd, St Paul's Cray, Orpington BR5 2PQ, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,1,True,
ChIJBS0JAWsBdkgRLYn7HimqywI,Tantalize Suntan Studio,"135 Anerley Rd, Anerley, London SE20 8AJ, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,1,True,
ChIJR5VU6-qt2EcRh6kXtYafe_4,Eivissa Glo,"High St, St Mary Cray, Orpington BR5 3NJ, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,1,True,
ChIJZxj2chYBdkgRcMHMhE9UMuw,Golden Clouds,"91 Penge Rd, London SE20 7UN, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,1,True,
ChIJhS9zFSuq2EcR3_eDMAMyFHQ,Tan Box Mottingham,"4 Beaconsfield Rd, Kimmeridge Rd, London SE9 4EA, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,1,True,
ChIJx-OS4nGs2EcR1h-SxHvT12U,Taniq,"70 Cotmandene Cres, Orpington BR5 2RG, UK",beauty_salon;establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,1,True,
ChIJ2RAWfeoBdkgRrS2kM69FLcQ,Beauty Box Penge,"84 Penge, High St, London SE20 7HB, UK",beauty_salon;establishment;point_of_interest;service,London,E09000006,2,False,Web-checked: no UV sunbed services found
ChIJef3haXQBdkgR2YAn4Qb-DK8,Dew Beauty & Wellness,"193 High St, London SE20 7PF, UK",beauty_salon;establishment;point_of_interest;service,London,E09000006,2,False,Web-checked: no UV sunbed services found
ChIJ3ysk6het2EcRasR4bE22KcA,Bladestattoostudio,"Carlton Parade, Orpington BR6 0JB, UK",establishment;point_of_interest;service;tanning_studio,London,E09000006,3,True,
ChIJLZ7VeYat2EcRohaJRCblZ5k,Heat Tanning Beauty and Hair,"7 Carlton Parade, London BR6 0JB, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,3,True,
ChIJLbEJt36s2EcR-ZQ0njsUYfU,"Bow's Beauty, Tanning, Training & Supplies Kent","18 Ranmore Path, Orpington BR5 2HP, UK",beautician;beauty_salon;establishment;establishmentbeauty_salon;point_of_interest;service;store;tanning_studio;wholesaler,London,E09000006,3,True,
ChIJMajdSW-q2EcR88qw3dsh0Co,Focus Beauty Salon,"17 High St, Bromley BR1 1LG, UK",beauty_salon;establishment;massage;massage_spa;nail_salon;point_of_interest;service;spa,London,E09000006,3,False,Web-checked: no UV sunbed services found
ChIJTc-kkqqr2EcRrPlcq_UEPnk,Purely You Aesthetics,"80 College Rd, Bromley BR1 3PE, UK",beauty_salon;establishment;point_of_interest;service,London,E09000006,3,False,Web-checked: no UV sunbed services found
ChIJrb0pjD2t2EcROwXdfDGQ1aU,No. Seven beauty hair and aesthetics,"7 Carlton Parade, Orpington BR6 0JB, UK",establishment;point_of_interest;service;tanning_studio,London,E09000006,3,True,
ChIJuSoYR2-q2EcRulTBmTK7Sy8,Kiwisun Tanning Salon,"36 High St, Bromley BR1 1EA, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,3,True,
ChIJ--HqWdqr2EcRPyhWiTol8vY,Hill Tan,"46 White Horse Hill, Chislehurst BR7 6DL, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,4,True,
ChIJ4wYWMzhV30cR0PZYPP0DbQM,Aura Aesthetics & Academy,"167 Kings Rd, Biggin Hill, Westerham TN16 3NJ, UK",beauty_salon;establishment;point_of_interest;service,London,E09000006,4,False,Web-checked: no UV sunbed services found
ChIJ64qa-wVV30cRGLq9Q1dVXu8,The Beautique,"146 Main Rd, Biggin Hill, Westerham TN16 3BA, UK",beauty_salon;educational_institution;establishment;establishmenttanning_studio;fitness_center;gym;hair_care;health;massage;massage_spa;nail_salon;point_of_interest;school;service;spa;sports_activity_location;sports_school;tanning_studio,London,E09000006,4,True,
ChIJ9UgYe92r2EcRs_5ZPSAKHvQ,Brids Tanning and Beauty,"48 Croydon Rd, West Wickham BR4 9HU, UK",beauty_salon;doctor;educational_institution;establishment;establishmentbeauty_salon;health;point_of_interest;service;tanning_studio;wholesaler,London,E09000006,4,True,
ChIJAXRRfICr2EcRvHis9GItRVU,Bromley Blowdry and Beauty,"Southborough Ln, Bickley, Bromley BR2 9EU, UK",beauty_salon;establishment;hair_care;hair_salon;makeup_artist;massage;massage_spa;point_of_interest;service;spa;tanning_studio,London,E09000006,4,True,
ChIJBTWmaJUBdkgRWcav2e7DDfw,Sun City,"3 High St, Beckenham BR3 1AZ, UK",beauty_salon;establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,4,True,
ChIJDc31P8Or2EcR33tZmeW1rtw,The Hair & Beauty Rooms,"105 High St, Chislehurst BR7 5AG, UK",beauty_salon;establishment;hair_care;hair_salon;health;massage;massage_spa;medical_clinic;point_of_interest;service;skin_care_clinic;spa,London,E09000006,4,False,Web-checked: no UV sunbed services found
ChIJDxPqamOr2EcR313TvuN65VQ,Glossy Tanning & Beauty,"191 Petts Wood Rd, Petts Wood, Orpington BR5 1JZ, UK",establishment;establishmenttanning_studio;health;point_of_interest;service;tanning_studio;wellness_center,London,E09000006,4,True,
ChIJF-cKtDkAdkgRkLe6Ynw1Uys,Sun Island,"119 High St, West Wickham BR4 0LT, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,4,True,
ChIJHa1nObwBdkgRJOBDbDXxcq8,Sainsbury's,"181 High St, Beckenham BR3 1AH, UK",bakery;establishment;food;food_store;grocery_store;point_of_interest;store;supermarket,London,E09000006,4,False,Supermarket / food retailer
ChIJJZe2Td2r2EcR5EYsI2H30cU,Hair & Tanning Studio,"Chislehurst BR7 6AN, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,4,True,
ChIJMVPYQzgAdkgR1rCAFjrD2hk,Sainsbury's,"143-165 High St, West Wickham BR4 0LU, UK",bakery;establishment;food;food_store;grocery_store;point_of_interest;store;supermarket,London,E09000006,4,False,Supermarket / food retailer
ChIJMdMR_QVV30cRFAzc41f9HaY,Els Hair Beauty Tanning,"144A Main Rd, Biggin Hill, Westerham TN16 3BA, UK",establishment;hair_care;hair_salon;point_of_interest;service,London,E09000006,4,True,
ChIJPaBdXzoAdkgRjG-Qwo-CgKk,Sainsbury's,"76 Station Rd, West Wickham BR4 0PU, UK",bakery;establishment;food;food_store;grocery_store;point_of_interest;store;supermarket,London,E09000006,4,False,Supermarket / food retailer
ChIJUZtViGyq2EcRYrxDtNs-8kM,Beau Tribu,"44 East St, Bromley BR1 1QW, UK",beauty_salon;establishment;hair_care;massage;massage_spa;nail_salon;point_of_interest;service;spa;tanning_studio,London,E09000006,4,True,
ChIJUdi3WdOp2EcRZHThNhMAowI,Ibiza Glow,"57 Mottingham Rd, London SE9 4QZ, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,4,True,
ChIJXVu2nXqr2EcR25vfXVFSUbo,Tan Envy,"3 Fordwich Cl, Orpington BR6 0TT, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,4,True,
ChIJZUSrhmur2EcRWorcoe3KXi0,Luxe Tanne,"2 Park Rd, Chislehurst BR7 5AY, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,4,True,
ChIJZdx6epys2EcRsAMBaYQvrSc,The Sunshine Co.,"276 High St., Orpington BR6 0ND, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,4,True,
ChIJZzGGSjgAdkgRiLtemIJvBXg,Options Beauty laser & beauty clinic,"124 High St, West Wickham BR4 0LZ, UK",beauty_salon;establishment;massage;massage_spa;nail_salon;point_of_interest;service;spa,London,E09000006,4,False,Web-checked: no UV sunbed services found
ChIJbe5_sxGr2EcRIzxwiXw7UXM,Olives Beauty & Tanning,"20 High St, Chislehurst BR7 5AN, UK",beauty_salon;establishment;establishmentbeauty_salon;point_of_interest;service,London,E09000006,4,True,
ChIJfcvn7S2r2EcR08qx3ysS-mY,Mahilia,"87A Homesdale Rd, Bromley BR2 9LB, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,4,True,
ChIJhUb14K-s2EcRiTgECOvVM4o,B.T.A.N Chelsfield,"39 Windsor Dr, Orpington BR6 6EY, UK",beautician;beauty_salon;educational_institution;establishment;establishmentbeautician;hair_care;health;massage;massage_spa;medical_clinic;point_of_interest;service;skin_care_clinic;spa;tanning_studio;wellness_center,London,E09000006,4,True,
ChIJk5cTjL4BdkgRnfVnWdtYrjg,Superdrug,"190, 192 High St, Beckenham BR3 1AY, UK",establishment;point_of_interest;store,London,E09000006,4,False,Chain pharmacy - no sunbeds
ChIJm8vaJLwBdkgR-HaCXdncWVA,BeckenhamSun Tanning Salon,"177 High St, Beckenham BR3 1AH, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,4,True,
ChIJp1B3ZaIBdkgRazpR11_nOWo,Heatwave Tanning Studio,"56 Beckenham Rd, Beckenham BR3 4LS, UK",beauty_salon;establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,4,True,
ChIJpT58uzcBdkgRZHHk90Us_KQ,House of Bloom ( Beautie.LAB ),"276 High St, Beckenham BR3 1DY, UK",beauty_salon;establishment;point_of_interest;service,London,E09000006,4,False,Web-checked: no UV sunbed services found
ChIJpaUMoGsBdkgRNPF6EuPsS64,Glow By Ginge,"129 Croydon Rd, Elmers End, Beckenham BR3 3RA, UK",beauty_salon;establishment;establishmentbeauty_salon;point_of_interest;service,London,E09000006,4,True,Web-confirmed: Ergoline Evolution 600 + American Leisure Stand-Up UV sunbeds listed on website
ChIJqRIznpus2EcRxbmkR7oXjl8,Sainsbury's,"5-7 Homefield Rise, Orpington BR6 0RT, UK",bakery;establishment;food;food_store;grocery_store;point_of_interest;store;supermarket,London,E09000006,4,False,Supermarket / food retailer
ChIJqcGOszkAdkgRTZFBf8B-hG4,Beautiful You,"5A Rectory Rd, Beckenham BR3 1HL, UK",beauty_salon;body_art_service;establishment;hair_care;health;massage;massage_spa;medical_clinic;point_of_interest;service;spa;store,London,E09000006,4,False,Web-checked: no UV sunbed services found
ChIJt4e9JLwBdkgRbgfaL2oi_2c,Martina's Beauty - Beckenham,"177 High St, Beckenham BR3 1AH, UK",beauty_salon;establishment;hair_care;massage;point_of_interest;service,London,E09000006,4,True,Web-confirmed: operates within BeckenhamSun Tanning Salon at same address; UV sunbeds confirmed
ChIJtaSWFCFV30cRrlBSV00mrcQ,"Schaar Hair, Beauty and Tanning","12 Rosehill Rd, Biggin Hill, Westerham TN16 3NF, UK",beauty_salon;establishment;establishmenttanning_studio;hair_care;hair_salon;point_of_interest;service;tanning_studio,London,E09000006,4,True,
ChIJ0ZYjat2r2EcRObqMLI61uw8,House of Bloom Hayes (BeautieLAB Hayes ),"36 Hayes St, Bromley BR2 7LD, UK",beauty_salon;establishment;establishmentbeauty_salon;hair_care;health;massage;massage_spa;medical_clinic;nail_salon;point_of_interest;service;spa,London,E09000006,5,False,Web-checked: no UV sunbed services found
ChIJ1XSwRACr2EcRyeSJYXCRT4A,Tan Station,"225 Southborough Ln, Bickley, Bromley BR2 8AT, UK",beauty_salon;establishment;establishmentbeauty_salon;point_of_interest;service,London,E09000006,5,True,
ChIJ210zYyKr2EcRtv2VGSUL8uo,TANNING by Sophie Tague,"352 Crofton Rd, Locksbottom, Orpington BR6 8NN, UK",educational_institution;establishment;point_of_interest;service;tanning_studio,London,E09000006,5,True,
ChIJ2ffQ7LQBdkgRhtOaOATvFXg,Trez Hair Design Beckenham,"527 Upper Elmers End Rd, Beckenham BR3 3DE, UK",establishment;hair_care;hair_salon;point_of_interest;service,London,E09000006,5,False,Web-checked: no UV sunbed services found
ChIJBUjOBrwBdkgRKfeujO-eXBI,Ascott Beauty Clinic,"3 Village Way, Beckenham BR3 3NA, UK",beauty_salon;establishment;point_of_interest;service,London,E09000006,5,False,Web-checked: no UV sunbed services found
ChIJC4Zz_o2q2EcRxz01HZysIGM,Cheeva Thai Spa,"46 Hayes St, Bromley BR2 7LD, UK",establishment;massage;point_of_interest;service,London,E09000006,5,False,Web-checked: no UV sunbed services found
ChIJI9JnwKQBdkgRlsY1cI8kFLs,Luxe Beauty within Vanity lab london,"257 Croydon Rd, Beckenham BR3 3PS, UK",beauty_salon;establishment;nail_salon;point_of_interest;service,London,E09000006,5,False,Web-checked: no UV sunbed services found
ChIJQyO5kXWr2EcR7w52k1kWaG8,Zara Hair Beauty & Barber,"70 Queensway, Petts Wood, Orpington BR5 1DH, UK",establishment;hair_care;hair_salon;point_of_interest;service,London,E09000006,5,False,Barber/barbers - no sunbeds
ChIJRQklVgCr2EcRo_IQcFwVIT0,Savile Salon,"421A Crofton Rd, Locksbottom, Orpington BR6 8NL, UK",establishment;point_of_interest;service;tanning_studio,London,E09000006,5,True,
ChIJW3F8aWKq2EcReKw5mgtx5Jo,Alex's Mobile Spray Tanning,"Lemare Lodge, Fair Acres, Bromley BR2 9BS, UK",establishment;point_of_interest;service;tanning_studio,London,E09000006,5,True,
ChIJYXxqzSQAdkgRMpVXhjC5XJo,Sea Wave Hair & Beauty Salon,"34 Glebe Way, West Wickham BR4 0RL, UK",beauty_salon;establishment;hair_care;hair_salon;point_of_interest;service,London,E09000006,5,False,Web-checked: no UV sunbed services found
ChIJ_S6L2L8BdkgRJlB3wDEY0aw,Jays Beauty Lounge,"66 Barnfield Wood Rd, Beckenham BR3 6SU, UK",beauty_salon;establishment;point_of_interest;service,London,E09000006,5,False,Web-checked: no UV sunbed services found
ChIJcVxZW2Kq2EcR33xoreZRSMQ,Beauty by Soph,"32 Letchworth Dr, Bromley BR2 9BE, UK",beauty_salon;establishment;massage;massage_spa;nail_salon;point_of_interest;service;spa,London,E09000006,5,False,Web-checked: no UV sunbed services found
ChIJf0AKiaqr2EcRITBd6MtSCb8,Adore Beauty & Tanning,"205 Southborough Ln, Bickley, Bromley BR2 8AR, UK",beauty_salon;establishment;establishmentbeauty_salon;point_of_interest;service,London,E09000006,5,True,
ChIJf8w3zcur2EcRGs5H6XBTmy0,Get Xtended Hair and Beauty Clinic,"18 Letchworth Dr, Bromley BR2 9BE, UK",beauty_salon;establishment;point_of_interest;service,London,E09000006,5,False,Web-checked: no UV sunbed services found
ChIJiy0yn5qq2EcRcDIDymmqops,The Beauty Concept,"23 Station Approach, Hayes, Bromley BR2 7EQ, UK",beauty_salon;body_art_service;establishment;massage;nail_salon;point_of_interest;service;store,London,E09000006,5,True,Web-confirmed: UV sunbeds listed among services on website
ChIJoe85Hg1V30cR62cT-8qFHp4,Sensational Mobile Tanning,"Highfield Rd, Biggin Hill, Westerham TN16 3UX, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,5,True,
ChIJpZBOnsJT30cR1cYkMms18bM,Tanz London,"Ace House, Sevenoaks Rd, Pratt's Bottom, Orpington BR6 7SF, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000006,5,True,
ChIJpf7iZeur2EcR3uGxXcMG-EA,Royal Parade Beauty Spa,"5 Royal Parade, Chislehurst BR7 6NR, UK",beauty_salon;establishment;hair_care;hair_salon;nail_salon;point_of_interest;service;spa,London,E09000006,5,False,Web-checked: no UV sunbed services found
ChIJIZRbhHEQdkgRpzzhGQO7-_w,Beaulaze Medi Spa,"206 Kilburn High Rd, London NW6 4JH, UK",beauty_salon;establishment;point_of_interest;service,London,E09000007,1,True,Confirmed via web: sunbed explicitly listed in services
ChIJkz0bXn4RdkgRdJzmwn7d_Uo,Lemoge Clinic,"94 Kilburn High Rd, London NW6 4HS, UK",beauty_salon;establishment;point_of_interest;service,London,E09000007,1,True,Confirmed via web: Lemoge chain offers laser and sunbeds
ChIJ8YVGyx0bdkgRvdabq7wkgN8,TANtalize tanning salon,"61 Camden Rd, London NW1 9EU, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000007,2,True,
ChIJNVa-q9MFdkgRHgAxhyI8rp8,Sunny Glow,"113 Kingsway, London WC2B 6PN, UK",establishment;point_of_interest;service;tanning_studio,London,E09000007,2,True,
ChIJZUScojUbdkgR2X3OkhKZNqc,The Tanning Shop Holborn,"16 Procter St, London WC1V 6NX, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000007,2,True,
ChIJ_1qMUiAbdkgRqyKM6h7rPtA,Nashmils Beauty,"249 Eversholt St, London NW1 1BA, UK",beautician;beauty_salon;establishment;hair_care;hair_salon;nail_salon;point_of_interest;service,London,E09000007,2,True,Web-confirmed: Treatwell listing confirms sunbeds and tanning booths
ChIJ9V-pwUAbdkgRN5w9Bw3wRHM,Rose & Zen Beauty,"91 Fortess Rd, London NW5 1AG, UK",beauty_salon;establishment;point_of_interest;service,London,E09000007,3,False,Web-checked: no UV sunbed services found
ChIJG8hG7SsbdkgR14WklECd2Hw,Radiance London (Fitzrovia),"12 Charlotte Pl, London W1T 1SL, UK",beauty_salon;establishment;establishmentbeauty_salon;hair_care;health;massage;massage_spa;medical_clinic;nail_salon;point_of_interest;service;skin_care_clinic;spa,London,E09000007,3,False,Web-checked: no UV sunbed services found
ChIJdwhiZpkbdkgR3dYR_tWUq9c,Bronzée Beauté,"69 Fortess Rd, London NW5 1AG, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000007,3,True,
ChIJp39AgCcbdkgRSd9MBU-WLOI,Iris Avenue Nail and Beauty Bar,"32 Store St, London WC1E 7BS, UK",beauty_salon;establishment;hair_care;nail_salon;point_of_interest;service;tanning_studio,London,E09000007,3,True,
ChIJFdyVzfkbdkgRoe2gIzqgmPo,The Tanning Shop Finchley,"Unit 2 Ground Floor Shop, Barkat House, 116-118 Finchley Rd, South Hampstead, London NW3 5HT, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000007,4,True,
ChIJqyUP33gQdkgRmIaLtGJAT6M,"Unique Master Hair, Laser and Beauty Clinic","222 W End Ln, London NW6 1UU, UK",beauty_salon;establishment;establishmentbeauty_salon;hair_care;hair_salon;massage;massage_spa;nail_salon;point_of_interest;service;spa;tanning_studio,London,E09000007,4,True,
ChIJRVQJOR4xcEERiXFnduHXEyw,Shades Beauty & Tanning,"7 Belsize Terrace, Belsize Village, London NW3 4AX, UK",beauty_salon;establishment;establishmentbeauty_salon;hair_care;massage;massage_spa;point_of_interest;service;spa,London,E09000007,5,True,
ChIJ5bnRNGIHdkgRGdQ2bPHZH5k,Surrey Beauty Therapy,"3 B Overton's Yard, Croydon CR0 1SL, UK",beauty_salon;establishment;point_of_interest;service,London,E09000008,1,False,Web-checked: no UV sunbed services found
ChIJTd77jeT_dUgRy1kLcUIzcls,Poundland,"49/50 Central Parade, New Addington, Croydon CR0 0JD, UK",discount_store;discount_supermarket;establishment;food;food_store;grocery_store;home_goods_store;point_of_interest;store;supermarket;warehouse_store,London,E09000008,1,False,Supermarket / food retailer
ChIJVw-_jL4BdkgRF7SIWBJSGuI,Bailey Parlour,"104 N Walk, New Addington, Croydon CR0 9ES, UK",beauty_salon;establishment;point_of_interest;service,London,E09000008,1,False,Web-checked: no UV sunbed services found
ChIJW-rR7eP_dUgRTsbEJas4fVM,Beaches and Cream,"5 Central Parade, New Addington, Croydon CR0 0JB, UK",beauty_salon;establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000008,1,True,
ChIJY1wei0kHdkgR52AUUh4MAyA,Aesthetic Institute,"218 High St, Croydon CR0 1NE, UK",beauty_salon;establishment;health;medical_clinic;point_of_interest;service,London,E09000008,1,False,Web-checked: no UV sunbed services found
ChIJ_3peBzEHdkgRMrb7vPZ9clI,Kwik Tan: Croydon,"71 N End, Croydon CR0 1TJ, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000008,1,True,
ChIJk6UK7e8HdkgRx412_vIxYrg,Kirsty's Beauty Room,"Flat 8, Lucas House, 1 Watteau Sq, Croydon CR0 3BY, UK",beauty_salon;establishment;point_of_interest;service;tanning_studio,London,E09000008,1,True,
ChIJrTf17DMHdkgREZz_Gt6vEaY,Sunny Side Up Sunbeds,"16a George St, Croydon CR0 1PA, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000008,1,True,
ChIJ1QE-7vL9dUgRlvcOixMaQ4k,Charlotte of London,"21 Whytecliffe Rd S, Purley CR8 2AU, UK",beauty_salon;establishment;point_of_interest;service,London,E09000008,2,False,Web-checked: no UV sunbed services found
ChIJ4SwJiEsHdkgRp2NQjbAmW_M,The Tanning Shop South Croydon,"Surrey, 20d Selsdon Rd, South Croydon CR2 6PA, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000008,2,True,
ChIJEaV-IVQBdkgRq1XXgGG_5Nk,Danugur Crystal Palace,"Danugur, 71 Church Rd, London SE19 2TA, UK",beauty_salon;doctor;establishment;hair_care;health;massage;massage_spa;medical_clinic;point_of_interest;service;skin_care_clinic;spa;store,London,E09000008,2,False,Web-checked: no UV sunbed services found
ChIJOR7aaT4BdkgRcpVC5BlUfa8,Angel Tans,"11 Warminster Rd, London SE25 4DP, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000008,2,True,
ChIJm2Y9tLIAdkgRwQnD_kNODvs,Paris St Clair,"15 Sussex Rd, South Croydon CR2 7DB, UK",beauty_salon;establishment;point_of_interest;service,London,E09000008,2,False,Web-checked: no UV sunbed services found
ChIJn4FrWyAHdkgR590-oY2FAo8,Angel Beauty Parlour,"4, Suffolk House, George St, Croydon CR9 1SR, UK",beauty_salon;establishment;point_of_interest;service,London,E09000008,2,False,Web-checked: no UV sunbed services found
ChIJqUHA-U4BdkgROM8Z9ITyMf8,The Tanning Palace,"66 Church Rd, London SE19 2EZ, UK",beauty_salon;establishment;establishmenttanning_studio;health;medical_clinic;point_of_interest;service;skin_care_clinic;tanning_studio,London,E09000008,2,True,
ChIJz5yM8R4BdkgRLT9xHpZpBNY,Nix Hair & Beauty,"283 Portland Rd, London SE25 4QQ, UK",beauty_salon;establishment;hair_care;hair_salon;massage;massage_spa;nail_salon;point_of_interest;service;spa,London,E09000008,2,False,Web-checked: no UV sunbed services found
ChIJ34EZg8b9dUgRNKoPlIikcxc,The Sun Box Bespoke Tanning Salon,"166 Brighton Rd, Coulsdon CR5 2NE, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,London,E09000008,3,True,
ChIJA8WkFOcAdkgRdyp6AcXvYKE,Havana Tanning Lounge,"288 Lower Addiscombe Rd, Croydon CR0 7AE, UK",beauty_salon;establishment;establishmenttanning_studio;nail_salon;point_of_interest;service;tanning_studio,London,E09000008,3,True,
