verification_id,source,source_id,name,address,lad_code,imd_quintile,lat,lon,status,reviewer,review_date_utc,duplicate_of,notes
google:ChIJ2Qgikqh5fkgR_8rdCoUwt-0,google,ChIJ2Qgikqh5fkgR_8rdCoUwt-0,Addiena Beauty and Tanning,"94 Front St, Whickham, Newcastle upon Tyne NE16 4JJ, UK",E08000037,1.0,54.94551449840361,-1.6826676866486334,confirmed,MB,2026-04-28,,
google:ChIJmTDRBbtwfkgREJvhTt_cUeM,google,ChIJmTDRBbtwfkgREJvhTt_cUeM,Anytime Fitness Gateshead,"200 High St, Gateshead NE8 1AQ, UK",E08000037,2.0,54.9640325984142,-1.6019008865876239,rejected,MB,2026-04-28,,Anytime Fitness gym - sunbeds not part of standard offering
google:ChIJeSqnSHl3fkgRzbN2lSdSwJU,google,ChIJeSqnSHl3fkgRzbN2lSdSwJU,Appearance By Cover,"Unit 1.5, St. Michaels Wy., Metrocentre, Gateshead NE11 9YG, UK",E08000037,1.0,54.95603989841235,-1.668729986635085,confirmed,MB,2026-04-28,,
google:ChIJW6LLu-N7fkgR4GGsUk-p6OI,google,ChIJW6LLu-N7fkgR4GGsUk-p6OI,B&M Store,"Durham Rd, Birtley, Chester-le-Street DH3 2PF, UK",E08000037,1.0,54.89326499834566,-1.577012486600403,rejected,MB,2026-04-28,,B&M retail store - no sunbed facilities
google:ChIJNW6hOdR5fkgRqgCXQ0Bc43w,google,ChIJNW6hOdR5fkgRqgCXQ0Bc43w,Black Door Beauty,"6 Crawley Gardens, Whickham, Newcastle upon Tyne NE16 4HA, UK",E08000037,5.0,54.94612689840291,-1.6674749866383016,confirmed,MB,2026-04-28,,
google:ChIJRYlvoizYfUgRtoQFBgrc_1Y,google,ChIJRYlvoizYfUgRtoQFBgrc_1Y,Blossom Beauty Co.,"6-7 Lane Head, Ryton NE40 3HF, UK",E08000037,4.0,54.973303498436564,-1.7626272866906874,confirmed,MB,2026-04-28,,
google:ChIJR72oAsvZfUgR_ogPNIh-N90,google,ChIJR72oAsvZfUgR_ogPNIh-N90,Body Beautiful Clinic,"Park View Cottage, Main St, Crawcrook, Ryton NE40 4ND, UK",E08000037,3.0,54.96735419843304,-1.78704308670948,confirmed,MB,2026-04-28,,
google:ChIJYXM3ckt4fkgRq1TU7i8uSTs,google,ChIJYXM3ckt4fkgRq1TU7i8uSTs,Bronze,"14a, Dewhurst Terrace, Sunniside, Newcastle upon Tyne NE16 5LP, UK",E08000037,5.0,54.92322689838197,-1.674777686652509,confirmed,MB,2026-04-28,,
google:ChIJe1RO1C3ZfUgRa1B0xoc2hgs,google,ChIJe1RO1C3ZfUgRa1B0xoc2hgs,ByBrookeMaines,"9A Beech Grove Ct, Crawcrook, Ryton NE40 4LZ, UK",E08000037,3.0,54.968220498433624,-1.7842398867072462,confirmed,MB,2026-04-28,,
google:ChIJcRL_n1xxfkgR4DknYdI-t6s,google,ChIJcRL_n1xxfkgR4DknYdI-t6s,Chaneliahs Aesthetics Hair & Tanning Lounge,"1 the green, Chopwell, Newcastle upon Tyne NE17 7ER, UK",E08000037,1.0,54.91473099838586,-1.8169129867508598,confirmed,MB,2026-04-28,,
google:ChIJt0tgYpl6fkgRU_QVH_cEsvs,google,ChIJt0tgYpl6fkgRU_QVH_cEsvs,Charles & Co Hair And Beauty Meresyde,"109 Meresyde, Gateshead NE10 8UN, UK",E08000037,2.0,54.94402579839045,-1.5431366865572584,confirmed,MB,2026-04-28,,
google:ChIJ7QByVKZwfkgRpspLsVjO5VA,google,ChIJ7QByVKZwfkgRpspLsVjO5VA,Classic Tan,"27, 29 Whitehall Rd, Gateshead NE8 4ER, UK",E08000037,1.0,54.953573098404405,-1.6022286865921298,confirmed,MB,2026-04-28,,
google:ChIJg_SZOhF6fkgR2dcqrVyMVgs,google,ChIJg_SZOhF6fkgR2dcqrVyMVgs,Cool Tan,"Low Fell Health Store, 554 Durham Rd, Low Fell, Gateshead NE9 6HX, UK",E08000037,4.0,54.93549419838719,-1.5996240865978404,confirmed,MB,2026-04-28,,
google:ChIJDeDFbXl3fkgRPeyeo9noWus,google,ChIJDeDFbXl3fkgRPeyeo9noWus,Cover Beauty,"Unit F11, St. Michaels Wy., Metrocentre, Gateshead NE11 9YG, UK",E08000037,1.0,54.956825298412944,-1.6669716866335977,confirmed,MB,2026-04-28,,
google:ChIJq-QQyHRwfkgRjhAnuJt64f0,google,ChIJq-QQyHRwfkgRjhAnuJt64f0,Dans Tans,"Bill Quay, Gateshead NE10 0RS, UK",E08000037,4.0,54.95555869840082,-1.53783008654903,confirmed,MB,2026-04-28,,
google:ChIJ89vS8oJxfkgRdi87oHc2tQs,google,ChIJ89vS8oJxfkgRdi87oHc2tQs,Dolls Tanning Gateshead LTD,"41 Jackson St, Gateshead NE8 1EE, UK",E08000037,2.0,54.961497298411864,-1.602520986589072,confirmed,MB,2026-04-28,,
google:ChIJL73p5eF7fkgRSJblJaFlGzo,google,ChIJL73p5eF7fkgRSJblJaFlGzo,El beauty,"166 Saltwell Rd, Gateshead NE8 4XH, UK",E08000037,1.0,54.94853109840071,-1.6147115866024246,confirmed,MB,2026-04-28,,
google:ChIJYT-RfIp3fkgR_p3vPJZbcwg,google,ChIJYT-RfIp3fkgR_p3vPJZbcwg,Emmazing Nail's & Beauty,"7 Seymour St, Dunston, Gateshead NE11 9AH, UK",E08000037,1.0,54.955413598409336,-1.640140786616402,confirmed,MB,2026-04-28,,
google:ChIJydasImt6fkgRB9kkC_VZQD0,google,ChIJydasImt6fkgRB9kkC_VZQD0,Gemini Hair & Beauty,"115 Southend Rd, Low Fell, Gateshead NE9 6XS, UK",E08000037,1.0,54.932545898383495,-1.5883672865916505,confirmed,MB,2026-04-28,,
google:ChIJH56rCr97fkgRRm6Ywv1hkos,google,ChIJH56rCr97fkgRRm6Ywv1hkos,Giles & Co,"340 Old Durham Rd, Deckham, Gateshead NE8 4BQ, UK",E08000037,1.0,54.95052509840096,-1.595259786588792,confirmed,MB,2026-04-28,,
google:ChIJL7D9gZrZfUgR5V_vbHd_8h0,google,ChIJL7D9gZrZfUgR5V_vbHd_8h0,Greenside Community Centre,"Greenside Rd, Greenside, Ryton NE40 4AA, UK",E08000037,4.0,54.954577298420574,-1.7821548867113668,rejected,MB,2026-04-28,,Community centre - no sunbed facilities
google:ChIJn4j5ohF6fkgRbPnTjRv9Gcs,google,ChIJn4j5ohF6fkgRbPnTjRv9Gcs,Harvest Beauty Clinic,"427 Durham Rd, Low Fell, Gateshead NE9 5AN, UK",E08000037,4.0,54.9373249983889,-1.599507286597011,confirmed,MB,2026-04-28,,
google:ChIJDftKHttxfkgRSbio83ihH5E,google,ChIJDftKHttxfkgRSbio83ihH5E,Indigo Sun,"Shopping Centre, 214-216 High St, Trinity Square, Gateshead NE8 1AQ, UK",E08000037,2.0,54.96269719841287,-1.6010555865876142,confirmed,MB,2026-04-28,,
google:ChIJZ97sxGJ7fkgRq1CFcRvggDM,google,ChIJZ97sxGJ7fkgRq1CFcRvggDM,JL beauty,"8, Harraton Terrace, Durham Rd, Birtley, Chester-le-Street DH3 2QG, UK",E08000037,1.0,54.893266798345714,-1.577616886600798,confirmed,MB,2026-04-28,,
google:ChIJwZLqQC53fkgR-fU-xraAdJk,google,ChIJwZLqQC53fkgR-fU-xraAdJk,"Kings Barbers, Sunbeds & UK Vape Store","The Garth, 18 Front St, Winlaton, Blaydon-on-Tyne NE21 6DD, UK",E08000037,1.0,54.9551306984162,-1.7245751866726107,confirmed,MB,2026-04-28,,
google:ChIJ7SPu7qJ5fkgRrvp9E9jeku0,google,ChIJ7SPu7qJ5fkgRrvp9E9jeku0,Klub Beauty,"94 Front St, Whickham, Newcastle upon Tyne NE16 4JJ, UK",E08000037,1.0,54.94551449840361,-1.6826676866486334,confirmed,MB,2026-04-28,,
google:ChIJwSXvXcB3fkgR6o-POqUDKZA,google,ChIJwSXvXcB3fkgR6o-POqUDKZA,Longlox Hair Extensions,"Allison Court, Metrocentre, Gateshead NE11 9YS, UK",E08000037,1.0,54.95637199841343,-1.6780509866411355,rejected,MB,2026-04-28,,Hair extensions specialist - not a tanning venue
google:ChIJyUH5VL1xfkgR1ckNP_XAOU8,google,ChIJyUH5VL1xfkgR1ckNP_XAOU8,Luigi Hair and Beauty,"135 Coatsworth Rd, Bensham, Gateshead NE8 1SQ, UK",E08000037,1.0,54.95539869840662,-1.6082076865953217,confirmed,MB,2026-04-28,,
google:ChIJMxM8j7p7fkgRIb0L_JKK-4o,google,ChIJMxM8j7p7fkgRIb0L_JKK-4o,Lux Tanning Salon,"7, Co-Op Buildings, Durham Rd, Birtley, Chester-le-Street DH3 2PS, UK",E08000037,1.0,54.895211298347526,-1.5773936865998481,confirmed,MB,2026-04-28,,
google:ChIJna7idnZwfkgRv6fXVoUbOOU,google,ChIJna7idnZwfkgRv6fXVoUbOOU,Luxe Beauty Studio,"251a Shields Rd, Pelaw, Gateshead NE10 0QD, UK",E08000037,2.0,54.953918098399726,-1.5433339865533093,confirmed,MB,2026-04-28,,
google:ChIJAYKPVH96fkgR9KH9THk0fb0,google,ChIJAYKPVH96fkgR9KH9THk0fb0,Mantanners Tanning Studio,"49 High St, Felling, Gateshead NE10 9LU, UK",E08000037,1.0,54.950809498399146,-1.5707597865725693,confirmed,MB,2026-04-28,,
google:ChIJF8-rYbp7fkgRld19Oq2iY-Y,google,ChIJF8-rYbp7fkgRld19Oq2iY-Y,Morrisons,"Durham Rd, Birtley, Chester-le-Street DH3 2PG, UK",E08000037,1.0,54.89466599834706,-1.5783019866006682,rejected,MB,2026-04-28,,Supermarket - no sunbed facilities
google:ChIJQxXmcoJ7fkgRGeoR07xtjSM,google,ChIJQxXmcoJ7fkgRGeoR07xtjSM,No.26 beauty salon,"26, Harraton Terrace, Birtley, Chester-le-Street DH3 2QG, UK",E08000037,1.0,54.89409359834653,-1.5778668866006198,confirmed,MB,2026-04-28,,
google:ChIJe7lvewB6fkgRLbsOMr7O8Xk,google,ChIJe7lvewB6fkgRLbsOMr7O8Xk,Sahara Tan,"82-84 Saltwell Rd, Gateshead NE8 4XE, UK",E08000037,1.0,54.94984539840207,-1.6160217866027524,confirmed,MB,2026-04-28,,
google:ChIJAQCE9xJ6fkgRkK-jYHf6u88,google,ChIJAQCE9xJ6fkgRkK-jYHf6u88,Sparkle Beauty,"486 Durham Rd, Low Fell, Gateshead NE9 6HU, UK",E08000037,4.0,54.9367447983884,-1.599959686597547,confirmed,MB,2026-04-28,,
google:ChIJg0AjyHRwfkgRMtCmWSJjIhs,google,ChIJg0AjyHRwfkgRMtCmWSJjIhs,Sunbeds Nails Beauty,"Bill Quay, Gateshead NE10 0RS, UK",E08000037,4.0,54.955573398400816,-1.5377741865489878,confirmed,MB,2026-04-28,,
google:ChIJY-EvM396fkgRhB_w5sLUfKE,google,ChIJY-EvM396fkgRhB_w5sLUfKE,Tan UK,"2 Crowhall Ln, Felling, Gateshead NE10 9PU, UK",E08000037,1.0,54.94908549839753,-1.5708500865733386,confirmed,MB,2026-04-28,,
google:ChIJ0dLPUHN3fkgRdSszTPATf1Q,google,ChIJ0dLPUHN3fkgRdSszTPATf1Q,Tan UK Blaydon,"Blaydon Shopping Centre, 19 the precinct, Blaydon, Blaydon-on-Tyne NE21 5BT, UK",E08000037,3.0,54.964797998424324,-1.7128841866608822,confirmed,MB,2026-04-28,,
google:ChIJ953IIgF6fkgRw1Ov3kpGqvM,google,ChIJ953IIgF6fkgRw1Ov3kpGqvM,Tantalize,"207 Saltwell Rd, Gateshead NE8 4TL, UK",E08000037,1.0,54.9475496983997,-1.6134905866020242,confirmed,MB,2026-04-28,,
google:ChIJNwGD5995fkgRtG2IsaD59MI,google,ChIJNwGD5995fkgRtG2IsaD59MI,Tantastic Tanning,"137 Ellison Rd, Dunston, Gateshead NE11 9ST, UK",E08000037,2.0,54.948713198403595,-1.6467604866235228,confirmed,MB,2026-04-28,,
google:ChIJMf6T27J7fkgRSY7qvvgzus4,google,ChIJMf6T27J7fkgRSY7qvvgzus4,The Angel Wellness Centre Salon,"4A, 4 Leybourne Hold, Birtley, Chester-le-Street DH3 1QF, UK",E08000037,4.0,54.90594029835763,-1.5780675865958573,confirmed,MB,2026-04-28,,
google:ChIJHZONmgl6fkgR6DvpxhLwCtU,google,ChIJHZONmgl6fkgR6DvpxhLwCtU,The Nailroom,"Trough House, Durham Rd, Birtley, Chester-le-Street DH3 1LE, UK",E08000037,1.0,54.89656279834881,-1.5775016865993596,confirmed,MB,2026-04-28,,
google:ChIJH0lYC5p6fkgRP7L7_eo9GvQ,google,ChIJH0lYC5p6fkgRP7L7_eo9GvQ,The Sun & Beauty Lounge,"7 Fewster Sq, Gateshead NE10 8XQ, UK",E08000037,1.0,54.94058299838738,-1.5452879865600861,confirmed,MB,2026-04-28,,
google:ChIJ1RyBkYZ3fkgRZY4RtkCDIIg,google,ChIJ1RyBkYZ3fkgRZY4RtkCDIIg,The Sun Studio,"33-35 Crowley Rd, Swalwell, Newcastle upon Tyne NE16 3HE, UK",E08000037,1.0,54.953828298411466,-1.683040686645488,confirmed,MB,2026-04-28,,
google:ChIJcY8DyxZ6fkgRDZ5hGxXlE7Y,google,ChIJcY8DyxZ6fkgRDZ5hGxXlE7Y,The Tanning and Beauty Lounge,"Unit C, 592-596 Durham Rd, High Fell, Gateshead NE9 6HX, UK",E08000037,4.0,54.934027898385786,-1.5992716865982106,confirmed,MB,2026-04-28,,
google:ChIJ5UkSJrtwfkgRqEjYKDdXVlA,google,ChIJ5UkSJrtwfkgRqEjYKDdXVlA,Trinity Square,"Trinity Square, Gateshead NE8 1AG, UK",E08000037,2.0,54.96261999841287,-1.6016930865880665,rejected,MB,2026-04-28,,Shopping centre (not a business) - no sunbed facilities
google:ChIJP6gkvVx6fkgRbhYKP69mh3A,google,ChIJP6gkvVx6fkgRbhYKP69mh3A,Ultratan,"12 Wrekenton Row, Wrekenton, Gateshead NE9 7JD, UK",E08000037,2.0,54.924246698374546,-1.5747058865860986,confirmed,MB,2026-04-28,,
google:ChIJP2i9YgB6fkgRTf7PRuThMQs,google,ChIJP2i9YgB6fkgRTf7PRuThMQs,Valerie H Hair & Beauty Salon,"105 Saltwell Rd, Gateshead NE8 4TH, UK",E08000037,1.0,54.949706898401885,-1.615411186602405,confirmed,MB,2026-04-28,,
osm:11514605895,osm,11514605895,Bronzed Bliss,,E06000001,1.0,54.69471549813215,-1.2234044864580158,duplicate,MB,2026-04-28,google:ChIJx9fG3HL1fkgRb2Z7utPTSA4,OSM duplicate of Bronzed bliss tanning studio
osm:10137925188,osm,10137925188,Diamond Tanning and Aesthetics,,E06000001,1.0,54.65771019809968,-1.2458508864880327,confirmed,MB,2026-04-28,,OSM entry - no address
osm:11270153146,osm,11270153146,Glow 'N' Go,,E06000001,1.0,54.69809509813223,-1.184641186432397,confirmed,MB,2026-04-28,,OSM entry - no address
osm:9300929590,osm,9300929590,Heatwave,,E06000001,1.0,54.655054898096296,-1.233449986481437,duplicate,MB,2026-04-28,google:ChIJYxGh_wTzfkgRA8c4gAKN3Lw,OSM duplicate of Heatwave
osm:12144778760,osm,12144778760,The Suntrap,,E06000001,1.0,54.67193419811211,-1.236314986475923,duplicate,MB,2026-04-28,google:ChIJX0WeYXLzfkgRf-zFNA5usUM,OSM duplicate of The Suntrap
osm:1131263363,osm,1131263363,Kwik Tan,"22, Newport Road, Middlesbrough, TS1 5AE",E06000002,1.0,54.57631419802399,-1.238371086518713,duplicate,MB,2026-04-28,google:ChIJOSqc5xPtfkgRlG_yFO8NByo,OSM duplicate of Kwik Tan Middlesbrough
osm:12057162711,osm,12057162711,Sunbeds,"128, Trimdon Avenue, Middlesbrough, TS5 8SB",E06000002,4.0,54.53782499799031,-1.261920786550158,duplicate,MB,2026-04-28,google:ChIJmdbl0cnsfkgRYIKAZhghTvo,OSM duplicate of Sunbeds Trimdon Ave
osm:11541629531,osm,11541629531,The Tan Shop,"157, High Street, Redcar, TS10 3AN",E06000003,1.0,54.61743789804821,-1.0593585863903847,duplicate,MB,2026-04-28,google:ChIJ4VhYlKf6fkgRrno8lxjcolA,OSM duplicate of Tan Shop Redcar
osm:1207153343,osm,1207153343,,,E06000004,5.0,54.56285429802088,-1.3618696866018827,rejected,MB,2026-04-28,,No name or address - insufficient information
osm:11185653268,osm,11185653268,Bronze,,E06000004,5.0,54.5628492980209,-1.361868986601884,confirmed,MB,2026-04-28,,OSM entry - no address
osm:8567352717,osm,8567352717,Hartburn Tanning,"2, Harper Parade, Stockton-on-Tees, TS18 5EQ",E06000004,5.0,54.5552023980122,-1.3403642865916623,duplicate,MB,2026-04-28,google:ChIJ-eXIfLKTfkgRvknvHt_G1AE,OSM duplicate of Hartburn Tanning Stockton
osm:752394899,osm,752394899,Indigo Sun,,E06000004,1.0,54.539886597994396,-1.291329486567596,duplicate,MB,2026-04-28,google:ChIJIT6uCNmTfkgRf7U5XJj527Q,OSM duplicate of Indigo Sun Thornaby
osm:1309423807,osm,1309423807,Protan,"Unit 4, Butterfield Drive, Stockton-on-Tees, TS16 0FG",E06000004,5.0,54.51942789798058,-1.3591396866189895,duplicate,MB,2026-04-28,google:ChIJjdLkqa6TfkgRhvyQl6zwm8Y,OSM duplicate of ProTan Eaglescliffe
osm:3844848033,osm,3844848033,Afterglow,"4-6, Cockerton Green, Darlington, DL3 9EH",E06000005,2.0,54.53409229801053,-1.5787964867525026,duplicate,MB,2026-04-28,google:ChIJPcrT7OWbfkgR6TWs2TAfTMs,OSM duplicate of Afterglow Cockerton Green Darlington
osm:3876139025,osm,3876139025,Tan 4 U,"409, North Road, Darlington, DL1 3BN",E06000005,3.0,54.548083898021176,-1.547561686726424,duplicate,MB,2026-04-28,google:ChIJBbiKKKybfkgR9xBhjFi-Vw8,OSM duplicate of TAN4U NE LTD Darlington
osm:10876014972,osm,10876014972,Tan 4 U,,E06000005,1.0,54.52315739799753,-1.5404951867325558,duplicate,MB,2026-04-28,google:ChIJBbiKKKybfkgR9xBhjFi-Vw8,OSM duplicate of TAN4U NE LTD Darlington
osm:12297727466,osm,12297727466,Tanning Express,DL1 1RB,E06000005,1.0,54.53073619800543,-1.5524135867369604,confirmed,MB,2026-04-28,,OSM entry - Tanning Express Darlington DL1
osm:10879227092,osm,10879227092,Ultra Tan,,E06000005,1.0,54.5263235980015,-1.5547880867403747,confirmed,MB,2026-04-28,,OSM entry - no address
osm:13352121212,osm,13352121212,VIP Tanning Studio,"North Road, Darlington, DL1 2EQ",E06000005,1.0,54.53751219801174,-1.5523901867340457,duplicate,MB,2026-04-28,google:ChIJvzM51XybfkgRAazTYZksPoY,OSM duplicate of VIP Tanning Studio Darlington
osm:9388356400,osm,9388356400,,"Cheveley Park Shopping Centre, DH1 2AA",E06000047,5.0,54.785797298240794,-1.524728186611059,duplicate,MB,2026-04-28,google:ChIJ5y-dk0x9fkgRoPRTNq6Ax6s,OSM duplicate - Cheveley Park Shopping Centre
osm:10605017364,osm,10605017364,,,E06000047,1.0,54.83714979827304,-1.3326608864660374,rejected,MB,2026-04-28,,No name or address - insufficient information
osm:1149877809,osm,1149877809,,,E06000047,2.0,54.682918498137944,-1.436709886597855,rejected,MB,2026-04-28,,No name or address - insufficient information
osm:11584968335,osm,11584968335,Afterglow,"Durham, DH6 5AS",E06000047,3.0,54.73409739819259,-1.5252407866331101,duplicate,MB,2026-04-28,google:ChIJFfmvqAqHfkgRQR3M5re5i5c,OSM duplicate of Afterglow Tanning Salon Bowburn
osm:827937895,osm,827937895,Barbers & Tanning,"36C, Front Street, Durham, DH7 9SD",E06000047,1.0,54.799895098265765,-1.6704324867004205,confirmed,MB,2026-04-28,,"OSM entry - barbers and tanning, Langley Park"
osm:759714799,osm,759714799,Chic Beauty & Tanning Studio,,E06000047,4.0,54.71575199817376,-1.5035471866268375,confirmed,MB,2026-04-28,,OSM entry - no address
osm:10131157843,osm,10131157843,GLO tanning salon,,E06000047,2.0,54.65798969813336,-1.6762411867633795,duplicate,MB,2026-04-28,google:ChIJ3Zvi-0OCfkgRDO70r5fuwj8,OSM duplicate of Glo Tanning Salon Bishop Auckland
osm:7866287606,osm,7866287606,GLOW.,,E06000047,2.0,54.79300899825282,-1.5901388866506094,duplicate,MB,2026-04-28,google:ChIJ36JhWu19fkgR_tvP4J9AwVk,OSM duplicate of GLOW. Durham
osm:1005347255,osm,1005347255,Jamaican Tan,,E06000047,1.0,54.7636645982037,-1.319825986489087,duplicate,MB,2026-04-28,google:ChIJYbf5qJGKfkgRcisWKuqw7oY,OSM duplicate of Jamaican Tan Horden
osm:9201062113,osm,9201062113,Kwik Tan,,E06000047,3.0,54.776535498236605,-1.579995486650867,duplicate,MB,2026-04-28,google:ChIJxybFxop9fkgROTBkrp7Avcg,OSM duplicate of Kwik Tan Durham
osm:4073376544,osm,4073376544,Miami Heat,"Front Street, Consett",E06000047,2.0,54.851278698327285,-1.8324915867871125,duplicate,MB,2026-04-28,google:ChIJcy-IiPjTfUgRKns6RezER9k,OSM duplicate of Miami Heat Tanning Salon Consett
osm:11339344842,osm,11339344842,Ocean Tan,Cotsford Lane,E06000047,1.0,54.76114449820095,-1.3148134864869871,duplicate,MB,2026-04-28,google:ChIJ1zC_etCLfkgRn4dV8LfNCSE,OSM duplicate of Ocean Tan Horden
osm:7881852983,osm,7881852983,Peakbody Glow,"182, Front Street, Chester-le-Street, DH3 3AZ",E06000047,2.0,54.85271479830733,-1.573163886614682,duplicate,MB,2026-04-28,google:ChIJPUslQGV8fkgR2NLAmKUiHC8,OSM duplicate of Peakbody Glow Tanning Salon Chester-le-Street
osm:6300953416,osm,6300953416,Q-Tan,"10, South Street, Crook, DL15 8NE",E06000047,1.0,54.714142998191356,-1.7452860867853919,duplicate,MB,2026-04-28,google:ChIJeXSlsX4rfEgRWw2mv3EXw0w,OSM duplicate of Q-TAN Crook
osm:842772777,osm,842772777,Tanfastic,"5-7, Burnhope Way, Peterlee, SR8 1BT",E06000047,1.0,54.76007229820165,-1.3360507865009026,confirmed,MB,2026-04-28,,OSM entry - Tanfastic Peterlee (different address from other Tanfastic entries)
osm:1162099833,osm,1162099833,Tanworld,,E06000047,2.0,54.86952689833356,-1.6998974866911785,duplicate,MB,2026-04-28,google:ChIJyTli47Z4fkgRlaNkHbQ2oUc,OSM duplicate of Tan World Stanley
osm:9891986745,osm,9891986745,The Bronzing Boutique,,E06000047,3.0,54.75027889821533,-1.621176786688723,duplicate,MB,2026-04-28,google:ChIJ8w9v0MeAfkgR224NJtFK51w,OSM duplicate of The Bronzing Boutique Meadowfield
osm:4149550201,osm,4149550201,The Tanning Rooms,Spennymoor,E06000047,2.0,54.69477759816264,-1.6107867867051835,duplicate,MB,2026-04-28,google:ChIJA_c1f1GBfkgRY1M12d2xFmw,OSM duplicate of The Tanning Rooms Spennymoor
osm:8303734715,osm,8303734715,Bronzed & Beautiful,,E06000057,1.0,55.11203699854724,-1.5304518864801486,duplicate,MB,2026-04-28,google:ChIJGwfaj6RyfkgReMyjwtF_PE4,OSM duplicate of Bronzed & Beautiful Blyth
osm:3727415689,osm,3727415689,JX Tanning Studio,Morpeth,E06000057,2.0,55.16697299861334,-1.6909272865647103,duplicate,MB,2026-04-28,google:ChIJzZiF_v4KfkgRKPAlDI1V05I,OSM duplicate of Jx Tanning Studio Morpeth
osm:158532538,osm,158532538,Luxor @ NE23,"12, Clifton Road, Cramlington, NE23 6TG",E06000057,2.0,55.081198798521726,-1.5703292865189746,duplicate,MB,2026-04-28,google:ChIJVRRLC1VyfkgR0Xr3qI8yswg,OSM duplicate of Luxor @ NE23 Cramlington
osm:127008651,osm,127008651,Not so white tanning studio,,E06000057,2.0,55.16712359861306,-1.685969486561323,duplicate,MB,2026-04-28,google:ChIJj6VRNs1zfkgR59TS_QCIPt0,OSM duplicate of Not.So.White Tanning Studio
osm:1194773588,osm,1194773588,OnlyTANS,Cramlington,E06000057,3.0,55.084676498526505,-1.5877489865290781,duplicate,MB,2026-04-28,google:ChIJj6VRNs1zfkgR59TS_QCIPt0,OSM duplicate of OnlyTans Cramlington
osm:1187689007,osm,1187689007,Sun World 2 Deep Tanning Centre,,E06000057,1.0,55.182749398616785,-1.5630241864730698,duplicate,MB,2026-04-28,google:ChIJSXUEU6UNfkgREBEPFkW4stk,OSM duplicate of SunWorld Ashington
osm:1167848367,osm,1167848367,Body Tan,"3, Elsdon Road, Newcastle upon Tyne, NE3 1HY",E08000021,5.0,55.0075172984567,-1.620656686582232,confirmed,MB,2026-04-28,,OSM entry
osm:12946811781,osm,12946811781,Bronze Boutique,"496, Elswick Road, Newcastle upon Tyne, NE4 8ED",E08000021,1.0,54.9698278984241,-1.6542299866198409,duplicate,MB,2026-04-28,google:ChIJaVdgfWt3fkgRIOXlMjZQei8,OSM duplicate of Bronze Boutique Elswick Rd Newcastle
osm:4629304262,osm,4629304262,D&T Tanning,"St Anthony's Road, Newcastle Upon Tyne",E08000021,1.0,54.97379159841971,-1.558882586555324,confirmed,MB,2026-04-28,,OSM entry
osm:4589313487,osm,4589313487,Tan UK,"Westgate Road, Newcastle Upon Tyne",E08000021,1.0,54.97366439842672,-1.6427118866106438,duplicate,MB,2026-04-28,google:ChIJyQtsFD93fkgRKnEsd6nHCMA,OSM duplicate of Tan UK Westgate Rd Newcastle
osm:10060734995,osm,10060734995,Tan UK,,E08000021,3.0,54.99820529845374,-1.6885262866310757,duplicate,MB,2026-04-28,google:ChIJyQtsFD93fkgRKnEsd6nHCMA,OSM duplicate of Tan UK Newcastle
osm:412920833,osm,412920833,Tan UK,"188, Shields Road, Newcastle upon Tyne",E08000021,1.0,54.97703099842456,-1.580241386568031,duplicate,MB,2026-04-28,google:ChIJj3utku1wfkgRAKS_awjbIKk,OSM duplicate of Orignal Tan UK 188 Shields Rd Byker
osm:4603482325,osm,4603482325,The Beach Tanning Studio,"Cedar Road, Newcastle Upon Tyne",E08000021,3.0,54.981499598436066,-1.665716986622702,confirmed,MB,2026-04-28,,OSM entry
osm:4656569123,osm,4656569123,Dolls Tanning,"High Street West, Wallsend",E08000022,1.0,54.99040759843343,-1.5365694865338628,duplicate,MB,2026-04-28,google:ChIJPRtTLT1xfkgR--YUUxx2Vtg,OSM duplicate of Dolls Tanning Wallsend
osm:7389753902,osm,7389753902,Haus Of Tan,,E08000022,2.0,55.03773789847546,-1.5089402864963406,duplicate,MB,2026-04-28,google:ChIJMXvX7QJvfkgRxfQRihNIbjU,OSM duplicate of Haus of TAN Shiremoor
osm:147717227,osm,147717227,Indigo Sun,,E08000022,5.0,55.02332179845743,-1.4565427864680605,duplicate,MB,2026-04-28,google:ChIJ4QaxM_xxfkgRvJ0gpf2VhnQ,OSM duplicate of Indigo Sun Shiremoor
osm:151619225,osm,151619225,Indigo Sun,Earsdon Road,E08000022,5.0,55.03327899847209,-1.5182363865042583,duplicate,MB,2026-04-28,google:ChIJ4QaxM_xxfkgRvJ0gpf2VhnQ,OSM duplicate of Indigo Sun Shiremoor
osm:4684997575,osm,4684997575,Kwik Tan,,E08000022,1.0,55.00882969844311,-1.4483428864687038,duplicate,MB,2026-04-28,google:ChIJrT2j7vBufkgRREIsx4H-iNI,OSM duplicate of Kwik Tan North Shields
osm:4697431116,osm,4697431116,Madame Tan,"Front Street, North Shields",E08000022,1.0,55.00708489844293,-1.4649059864801954,duplicate,MB,2026-04-28,google:ChIJE7YcVVdufkgRvFlL_b1Hlqc,OSM duplicate of Madame Hair & Beauty North Shields
osm:4667434018,osm,4667434018,Mary Mary's Tanning,"Station Road, Wallsend",E08000022,1.0,54.99212169843486,-1.5345112865318091,confirmed,MB,2026-04-28,,OSM entry
